run,process,part,argument,duration
153,index,embed,09 - Introduction to Graph Data Model,0.858548641204834
153,index,store,09 - Introduction to Graph Data Model,0.10402321815490723
153,index,embed,10 - Neo4j,1.11226487159729
153,index,store,10 - Neo4j,0.10617566108703613
153,index,embed,11 - AWS Intro,0.9420011043548584
153,index,store,11 - AWS Intro,0.08252763748168945
153,index,embed,12 - EC2 & Lambda,1.0739719867706299
153,index,store,12 - EC2 & Lambda,0.1289370059967041
153,index,embed,B- Trees Notes,0.3345487117767334
153,index,store,B- Trees Notes,0.013999700546264648
153,index,embed,DS4300 Notes E1,0.732719898223877
153,index,store,DS4300 Notes E1,0.02852153778076172
153,search,embed,What is the capital of France?,0.03500771522521973
153,search,query,What is the capital of France?,1.0389180183410645
153,search,embed,What does the C stand for in ACID?,0.03407025337219238
153,search,query,What does the C stand for in ACID?,0.01000213623046875
153,search,embed,What type of database is Neo4j?,0.03354644775390625
153,search,query,What type of database is Neo4j?,0.010989665985107422
153,search,embed,Who created MongoDB?,0.034531354904174805
153,search,query,Who created MongoDB?,0.0110015869140625
153,search,embed,Which is faster for random access: a linked list or an array?,0.03404045104980469
153,search,query,Which is faster for random access: a linked list or an array?,0.01000070571899414
154,index,embed,02 - Foundations,0.19254827499389648
154,index,store,02 - Foundations,0.007821321487426758
154,index,embed,03 - Moving Beyond the Relational Model,0.28623294830322266
154,index,store,03 - Moving Beyond the Relational Model,0.017274141311645508
154,index,embed,04 - Data Replication,0.3401150703430176
154,index,store,04 - Data Replication,0.015416383743286133
154,index,embed,05 - NoSQL Intro + KV DBs,0.6253676414489746
154,index,store,05 - NoSQL Intro + KV DBs,0.02457880973815918
154,index,embed,06 - Redis + Python,0.19086623191833496
154,index,store,06 - Redis + Python,0.00992727279663086
154,index,embed,07 - Document DBs and Mongo,0.4441654682159424
154,index,store,07 - Document DBs and Mongo,0.022018909454345703
154,index,embed,08 - PyMongo,0.0868685245513916
154,index,store,08 - PyMongo,0.0031821727752685547
154,index,embed,09 - Introduction to Graph Data Model,0.2865419387817383
154,index,store,09 - Introduction to Graph Data Model,0.014216423034667969
154,index,embed,10 - Neo4j,0.2923569679260254
154,index,store,10 - Neo4j,0.015222787857055664
154,index,embed,11 - AWS Intro,0.22152066230773926
154,index,store,11 - AWS Intro,0.014126062393188477
154,index,embed,12 - EC2 & Lambda,0.35622572898864746
154,index,store,12 - EC2 & Lambda,0.018389463424682617
154,index,embed,B- Trees Notes,0.05222606658935547
154,index,store,B- Trees Notes,0.004626035690307617
154,index,embed,DS4300 Notes E1,0.11024904251098633
154,index,store,DS4300 Notes E1,0.0048029422760009766
154,search,embed,What is the capital of France?,0.023344755172729492
154,search,query,What is the capital of France?,0.0005292892456054688
154,search,embed,What does the C stand for in ACID?,0.011311531066894531
154,search,query,What does the C stand for in ACID?,0.0010085105895996094
154,search,embed,What type of database is Neo4j?,0.011431455612182617
154,search,query,What type of database is Neo4j?,0.0015201568603515625
154,search,embed,Who created MongoDB?,0.011355400085449219
154,search,query,Who created MongoDB?,0.0010039806365966797
154,search,embed,Which is faster for random access: a linked list or an array?,0.015578985214233398
154,search,query,Which is faster for random access: a linked list or an array?,0.0005209445953369141
155,index,embed,02 - Foundations,0.23105478286743164
155,index,store,02 - Foundations,1.040177822113037
155,index,embed,03 - Moving Beyond the Relational Model,0.43366312980651855
155,index,store,03 - Moving Beyond the Relational Model,1.7958922386169434
155,index,embed,04 - Data Replication,0.6415145397186279
155,index,store,04 - Data Replication,1.9241878986358643
155,index,embed,05 - NoSQL Intro + KV DBs,1.6981570720672607
155,index,store,05 - NoSQL Intro + KV DBs,2.7629828453063965
155,index,embed,06 - Redis + Python,0.6892907619476318
155,index,store,06 - Redis + Python,1.1052258014678955
155,index,embed,07 - Document DBs and Mongo,1.4152591228485107
155,index,store,07 - Document DBs and Mongo,2.5332140922546387
155,index,embed,08 - PyMongo,0.281766414642334
155,index,store,08 - PyMongo,0.5272269248962402
155,index,embed,09 - Introduction to Graph Data Model,0.8300058841705322
155,index,store,09 - Introduction to Graph Data Model,1.5665743350982666
155,index,embed,10 - Neo4j,0.9942159652709961
155,index,store,10 - Neo4j,1.6280992031097412
155,index,embed,11 - AWS Intro,0.7815799713134766
155,index,store,11 - AWS Intro,1.314274787902832
155,index,embed,12 - EC2 & Lambda,1.0066571235656738
155,index,store,12 - EC2 & Lambda,1.8980839252471924
155,index,embed,B- Trees Notes,0.20122098922729492
155,index,store,B- Trees Notes,0.22502660751342773
155,index,embed,DS4300 Notes E1,0.23798751831054688
155,index,store,DS4300 Notes E1,0.46485161781311035
155,search,embed,What is the capital of France?,0.023833274841308594
155,search,query,What is the capital of France?,0.05379366874694824
155,search,embed,What does the C stand for in ACID?,0.011388063430786133
155,search,query,What does the C stand for in ACID?,0.0436863899230957
155,search,embed,What type of database is Neo4j?,0.015798330307006836
155,search,query,What type of database is Neo4j?,0.04690408706665039
155,search,embed,Who created MongoDB?,0.011374473571777344
155,search,query,Who created MongoDB?,0.051747798919677734
155,search,embed,Which is faster for random access: a linked list or an array?,0.011354684829711914
155,search,query,Which is faster for random access: a linked list or an array?,0.05211448669433594
156,index,embed,02 - Foundations,0.24798154830932617
156,index,store,02 - Foundations,0.054518699645996094
156,index,embed,03 - Moving Beyond the Relational Model,0.3114612102508545
156,index,store,03 - Moving Beyond the Relational Model,0.07642555236816406
156,index,embed,04 - Data Replication,0.3815586566925049
156,index,store,04 - Data Replication,0.08428668975830078
156,index,embed,05 - NoSQL Intro + KV DBs,0.5669562816619873
156,index,store,05 - NoSQL Intro + KV DBs,0.12700581550598145
156,index,embed,06 - Redis + Python,0.2147071361541748
156,index,store,06 - Redis + Python,0.04896998405456543
156,index,embed,07 - Document DBs and Mongo,0.5293848514556885
156,index,store,07 - Document DBs and Mongo,0.12232804298400879
156,index,embed,08 - PyMongo,0.1014404296875
156,index,store,08 - PyMongo,0.024682998657226562
156,index,embed,09 - Introduction to Graph Data Model,0.30750536918640137
156,index,store,09 - Introduction to Graph Data Model,0.0800178050994873
156,index,embed,10 - Neo4j,0.31026792526245117
156,index,store,10 - Neo4j,0.0765848159790039
156,index,embed,11 - AWS Intro,0.23892545700073242
156,index,store,11 - AWS Intro,0.056679487228393555
156,index,embed,12 - EC2 & Lambda,0.348499059677124
156,index,store,12 - EC2 & Lambda,0.08565044403076172
156,index,embed,B- Trees Notes,0.0618891716003418
156,index,store,B- Trees Notes,0.010546684265136719
156,index,embed,DS4300 Notes E1,0.1090703010559082
156,index,store,DS4300 Notes E1,0.02066636085510254
156,search,embed,What is the capital of France?,0.02260756492614746
156,search,query,What is the capital of France?,0.8409221172332764
156,search,embed,What does the C stand for in ACID?,0.012018680572509766
156,search,query,What does the C stand for in ACID?,0.010007619857788086
156,search,embed,What type of database is Neo4j?,0.015556812286376953
156,search,query,What type of database is Neo4j?,0.009521722793579102
156,search,embed,Who created MongoDB?,0.011249542236328125
156,search,query,Who created MongoDB?,0.00953364372253418
156,search,embed,Which is faster for random access: a linked list or an array?,0.01577305793762207
156,search,query,Which is faster for random access: a linked list or an array?,0.010007381439208984
157,index,embed,02 - Foundations,0.15236592292785645
157,index,store,02 - Foundations,0.015255928039550781
157,index,embed,03 - Moving Beyond the Relational Model,0.24682879447937012
157,index,store,03 - Moving Beyond the Relational Model,0.026528120040893555
157,index,embed,04 - Data Replication,0.29451990127563477
157,index,store,04 - Data Replication,0.02713179588317871
157,index,embed,05 - NoSQL Intro + KV DBs,0.3615455627441406
157,index,store,05 - NoSQL Intro + KV DBs,0.04312705993652344
157,index,embed,06 - Redis + Python,0.14352941513061523
157,index,store,06 - Redis + Python,0.0179898738861084
157,index,embed,07 - Document DBs and Mongo,0.3072178363800049
157,index,store,07 - Document DBs and Mongo,0.036773681640625
157,index,embed,08 - PyMongo,0.06501102447509766
157,index,store,08 - PyMongo,0.008507490158081055
157,index,embed,09 - Introduction to Graph Data Model,0.18711495399475098
157,index,store,09 - Introduction to Graph Data Model,0.02399730682373047
157,index,embed,10 - Neo4j,0.2583003044128418
157,index,store,10 - Neo4j,0.025981903076171875
157,index,embed,11 - AWS Intro,0.20464849472045898
157,index,store,11 - AWS Intro,0.02001476287841797
157,index,embed,12 - EC2 & Lambda,0.23836708068847656
157,index,store,12 - EC2 & Lambda,0.027071475982666016
157,index,embed,B- Trees Notes,0.058380842208862305
157,index,store,B- Trees Notes,0.004002571105957031
157,index,embed,DS4300 Notes E1,0.12752389907836914
157,index,store,DS4300 Notes E1,0.007003068923950195
157,search,embed,What is the capital of France?,0.007517576217651367
157,search,query,What is the capital of France?,0.0019996166229248047
157,search,embed,What does the C stand for in ACID?,0.008522748947143555
157,search,query,What does the C stand for in ACID?,0.0009989738464355469
157,search,embed,What type of database is Neo4j?,0.00652623176574707
157,search,query,What type of database is Neo4j?,0.0010001659393310547
157,search,embed,Who created MongoDB?,0.009533166885375977
157,search,query,Who created MongoDB?,0.0009982585906982422
157,search,embed,Which is faster for random access: a linked list or an array?,0.008036375045776367
157,search,query,Which is faster for random access: a linked list or an array?,0.0010044574737548828
158,index,embed,02 - Foundations,0.1416015625
158,index,store,02 - Foundations,1.0923552513122559
158,index,embed,03 - Moving Beyond the Relational Model,0.25046515464782715
158,index,store,03 - Moving Beyond the Relational Model,1.774836540222168
158,index,embed,04 - Data Replication,0.2392261028289795
158,index,store,04 - Data Replication,1.947251796722412
158,index,embed,05 - NoSQL Intro + KV DBs,0.38347935676574707
158,index,store,05 - NoSQL Intro + KV DBs,2.8156607151031494
158,index,embed,06 - Redis + Python,0.1577162742614746
158,index,store,06 - Redis + Python,1.1711432933807373
158,index,embed,07 - Document DBs and Mongo,0.3358030319213867
158,index,store,07 - Document DBs and Mongo,2.599936008453369
158,index,embed,08 - PyMongo,0.07055377960205078
158,index,store,08 - PyMongo,0.5470829010009766
158,index,embed,09 - Introduction to Graph Data Model,0.20177268981933594
158,index,store,09 - Introduction to Graph Data Model,1.7422285079956055
158,index,embed,10 - Neo4j,0.23498153686523438
158,index,store,10 - Neo4j,1.672743558883667
158,index,embed,11 - AWS Intro,0.1871938705444336
158,index,store,11 - AWS Intro,1.3729419708251953
158,index,embed,12 - EC2 & Lambda,0.2204904556274414
158,index,store,12 - EC2 & Lambda,2.062121629714966
158,index,embed,B- Trees Notes,0.06315183639526367
158,index,store,B- Trees Notes,0.18991637229919434
158,index,embed,DS4300 Notes E1,0.12956953048706055
158,index,store,DS4300 Notes E1,0.4792923927307129
158,search,embed,What is the capital of France?,0.009000539779663086
158,search,query,What is the capital of France?,0.05923271179199219
158,search,embed,What does the C stand for in ACID?,0.008538246154785156
158,search,query,What does the C stand for in ACID?,0.05100107192993164
158,search,embed,What type of database is Neo4j?,0.009535789489746094
158,search,query,What type of database is Neo4j?,0.044005632400512695
158,search,embed,Who created MongoDB?,0.007523775100708008
158,search,query,Who created MongoDB?,0.04800009727478027
158,search,embed,Which is faster for random access: a linked list or an array?,0.0075452327728271484
158,search,query,Which is faster for random access: a linked list or an array?,0.05150151252746582
159,index,embed,02 - Foundations,0.14172768592834473
159,index,store,02 - Foundations,0.0752713680267334
159,index,embed,03 - Moving Beyond the Relational Model,0.24022316932678223
159,index,store,03 - Moving Beyond the Relational Model,0.11241364479064941
159,index,embed,04 - Data Replication,0.22088050842285156
159,index,store,04 - Data Replication,0.11658310890197754
159,index,embed,05 - NoSQL Intro + KV DBs,0.3756887912750244
159,index,store,05 - NoSQL Intro + KV DBs,0.18622326850891113
159,index,embed,06 - Redis + Python,0.15452361106872559
159,index,store,06 - Redis + Python,0.07554841041564941
159,index,embed,07 - Document DBs and Mongo,0.335662841796875
159,index,store,07 - Document DBs and Mongo,0.17304182052612305
159,index,embed,08 - PyMongo,0.07154655456542969
159,index,store,08 - PyMongo,0.0317690372467041
159,index,embed,09 - Introduction to Graph Data Model,0.18304181098937988
159,index,store,09 - Introduction to Graph Data Model,0.10264325141906738
159,index,embed,10 - Neo4j,0.23502731323242188
159,index,store,10 - Neo4j,0.10716867446899414
